"FID","SUBTYPE","JURISDICTI","OWNER","LOCAL_ID","FACILITYID","Lat","Long","Subbasin","Shape_Le_2","Shape_Area"
"36210.0","0.0"," ","City of Grand Haven DPW","45828"," ","43.063677879","-86.2237800424","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36211.0","0.0"," ","City of Grand Haven DPW","45829"," ","43.0638562141","-86.224166607","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36212.0","0.0"," ","City of Grand Haven DPW","45830"," ","43.0639295219","-86.2241244112","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36213.0","0.0"," ","City of Grand Haven DPW","45831"," ","43.0642567799","-86.2251878912","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36214.0","0.0"," ","City of Grand Haven DPW","45832"," ","43.0641727599","-86.2252304461","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36215.0","0.0"," ","City of Grand Haven DPW","45833"," ","43.0642098529","-86.225364","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36216.0","0.0"," ","City of Grand Haven DPW","45834"," ","43.0644290439","-86.2257802794","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36217.0","0.0"," ","City of Grand Haven DPW","45835"," ","43.0644426871","-86.2261362754","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36218.0","0.0"," ","City of Grand Haven DPW","45836"," ","43.0647430837","-86.2267724343","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36219.0","0.0"," ","City of Grand Haven DPW","45837"," ","43.0646585714","-86.2268363772","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36220.0","0.0"," ","City of Grand Haven DPW","45838"," ","43.0646997607","-86.2269733302","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36221.0","0.0"," ","City of Grand Haven DPW","45839"," ","43.0652255458","-86.2283764292","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36222.0","0.0"," ","City of Grand Haven DPW","45840"," ","43.066644183","-86.2266173983","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36223.0","0.0"," ","City of Grand Haven DPW","45841"," ","43.0660103","-86.2262140053","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36224.0","0.0"," ","City of Grand Haven DPW","45842"," ","43.065980912","-86.2261131917","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36225.0","0.0"," ","City of Grand Haven DPW","45845"," ","43.0603760639","-86.2011578043","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36226.0","0.0"," ","City of Grand Haven DPW","45846"," ","43.0603572117","-86.2031884826","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36227.0","0.0"," ","City of Grand Haven DPW","45849"," ","43.0546117735","-86.1985599025","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36228.0","0.0"," ","City of Grand Haven DPW","45850"," ","43.057762779","-86.1967617675","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36229.0","0.0"," ","City of Grand Haven DPW","45851"," ","43.0594221259","-86.198930057","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36230.0","0.0"," ","City of Grand Haven DPW","45852"," ","43.0604740749","-86.2011620745","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36231.0","0.0"," ","City of Grand Haven DPW","45853"," ","43.0570869572","-86.2008262396","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36232.0","0.0"," ","City of Grand Haven DPW","45854"," ","43.0570823744","-86.2009327129","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36233.0","0.0"," ","City of Grand Haven DPW","45855"," ","43.0571095055","-86.2009777884","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36234.0","0.0"," ","City of Grand Haven DPW","45856"," ","43.0581020668","-86.2010290851","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36235.0","0.0"," ","City of Grand Haven DPW","45857"," ","43.0585797181","-86.2045109899","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36236.0","0.0"," ","City of Grand Haven DPW","45858"," ","43.0584826583","-86.2045110026","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36237.0","0.0"," ","City of Grand Haven DPW","45860"," ","43.0575482908","-86.2060945839","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36238.0","0.0"," ","City of Grand Haven DPW","45861"," ","43.0582032539","-86.2057931672","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36239.0","0.0"," ","City of Grand Haven DPW","45862"," ","43.0582020655","-86.2059237079","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36240.0","0.0"," ","City of Grand Haven DPW","45863"," ","43.0573696204","-86.212213763","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36241.0","0.0"," ","City of Grand Haven DPW","45864"," ","43.0578459977","-86.2107135042","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36242.0","0.0"," ","City of Grand Haven DPW","45865"," ","43.0583100664","-86.2113505478","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36243.0","0.0"," ","City of Grand Haven DPW","45866"," ","43.0584048857","-86.2113455185","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36244.0","0.0"," ","City of Grand Haven DPW","45867"," ","43.0588833041","-86.2107261131","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36245.0","0.0"," ","City of Grand Haven DPW","45868"," ","43.0602474962","-86.2108813411","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36246.0","0.0"," ","City of Grand Haven DPW","45869"," ","43.0629829753","-86.2058254274","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36247.0","0.0"," ","City of Grand Haven DPW","45870"," ","43.0622049651","-86.2052922128","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36248.0","0.0"," ","City of Grand Haven DPW","45878"," ","43.0646326296","-86.2107533496","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36249.0","0.0"," ","City of Grand Haven DPW","45879"," ","43.0612153843","-86.2082309838","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36250.0","0.0"," ","City of Grand Haven DPW","45880"," ","43.061119374","-86.2082264103","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36251.0","0.0"," ","City of Grand Haven DPW","45881"," ","43.0646561222","-86.2109230846","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36252.0","0.0"," ","City of Grand Haven DPW","45882"," ","43.064950524","-86.2158304182","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36253.0","0.0"," ","City of Grand Haven DPW","45883"," ","43.0661380849","-86.2158733873","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36254.0","0.0"," ","City of Grand Haven DPW","45884"," ","43.063874405","-86.2156919907","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36255.0","0.0"," ","City of Grand Haven DPW","45885"," ","43.063875019","-86.2158244261","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36256.0","0.0"," ","City of Grand Haven DPW","45886"," ","43.062632421","-86.2158276378","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36257.0","0.0"," ","City of Grand Haven DPW","45887"," ","43.0619681076","-86.2156669778","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36258.0","0.0"," ","City of Grand Haven DPW","45888"," ","43.0617811513","-86.2167082818","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36259.0","0.0"," ","City of Grand Haven DPW","45889"," ","43.0618703755","-86.2166977794","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36260.0","0.0"," ","City of Grand Haven DPW","45890"," ","43.0572316135","-86.2174305072","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36261.0","0.0"," ","City of Grand Haven DPW","45891"," ","43.0573245346","-86.2174424444","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36262.0","0.0"," ","City of Grand Haven DPW","45893"," ","43.0591800992","-86.2156419096","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36263.0","0.0"," ","City of Grand Haven DPW","45894"," ","43.0601152692","-86.2148467436","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36264.0","0.0"," ","City of Grand Haven DPW","45895"," ","43.0600256104","-86.2148424487","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36265.0","0.0"," ","City of Grand Haven DPW","45898"," ","43.0605056651","-86.2155030009","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36266.0","0.0"," ","City of Grand Haven DPW","45899"," ","43.0649416818","-86.2170443369","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36267.0","0.0"," ","City of Grand Haven DPW","45900"," ","43.0650066826","-86.2170477406","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36269.0","0.0"," ","City of Grand Haven DPW","45902"," ","43.0443456731","-86.2277193912","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36270.0","0.0"," ","City of Grand Haven DPW","45904"," ","43.0443804558","-86.229438973","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36271.0","0.0"," ","City of Grand Haven DPW","45908"," ","43.0516444894","-86.2302507664","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36272.0","0.0"," ","City of Grand Haven DPW","45909"," ","43.051705433","-86.229108007","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36273.0","0.0"," ","City of Grand Haven DPW","45910"," ","43.0516417063","-86.229190919","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36274.0","0.0"," ","City of Grand Haven DPW","45911"," ","43.0471682428","-86.2282153722","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36275.0","0.0"," ","City of Grand Haven DPW","45912"," ","43.0470885168","-86.2282191013","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36276.0","0.0"," ","City of Grand Haven DPW","45913"," ","43.0471600396","-86.226022239","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36277.0","0.0"," ","City of Grand Haven DPW","45914"," ","43.0507399401","-86.2278383616","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36278.0","0.0"," ","City of Grand Haven DPW","45915"," ","43.0534979782","-86.2265962218","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36279.0","0.0"," ","City of Grand Haven DPW","45916"," ","43.0534139311","-86.2265963232","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36280.0","0.0"," ","City of Grand Haven DPW","45917"," ","43.0444288311","-86.2210366203","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36281.0","0.0"," ","City of Grand Haven DPW","45918"," ","43.0445486502","-86.2210605463","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36282.0","0.0"," ","City of Grand Haven DPW","45919"," ","43.0445624074","-86.2197472946","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36285.0","0.0"," ","City of Grand Haven DPW","45923"," ","43.0619472501","-86.2367948004","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36286.0","0.0"," ","City of Grand Haven DPW","45924"," ","43.0596322734","-86.2345323041","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36287.0","0.0"," ","City of Grand Haven DPW","45925"," ","43.0596128671","-86.23302669","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36288.0","0.0"," ","City of Grand Haven DPW","45926"," ","43.0579653424","-86.2316237393","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36289.0","0.0"," ","City of Grand Haven DPW","45927"," ","43.0627135452","-86.2299655482","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36290.0","0.0"," ","City of Grand Haven DPW","45928"," ","43.0626455702","-86.2297747413","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36291.0","0.0"," ","City of Grand Haven DPW","45929"," ","43.059272429","-86.2281254289","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36292.0","0.0"," ","City of Grand Haven DPW","45930"," ","43.0634618338","-86.2295589392","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36293.0","0.0"," ","City of Grand Haven DPW","45931"," ","43.0634007647","-86.2293477504","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36294.0","0.0"," ","City of Grand Haven DPW","45932"," ","43.0671308761","-86.2315912829","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36295.0","0.0"," ","City of Grand Haven DPW","45933"," ","43.0660606368","-86.2316729495","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36296.0","0.0"," ","City of Grand Haven DPW","45934"," ","43.0660934838","-86.2317800841","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36297.0","0.0"," ","City of Grand Haven DPW","45935"," ","43.0578372401","-86.227987271","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36298.0","0.0"," ","City of Grand Haven DPW","45936"," ","43.0662930261","-86.2287441307","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36299.0","0.0"," ","City of Grand Haven DPW","45937"," ","43.0662368309","-86.2287770082","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36300.0","0.0"," ","City of Grand Haven DPW","45938"," ","43.0657807124","-86.2270508427","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36301.0","0.0"," ","City of Grand Haven DPW","45939"," ","43.0657294044","-86.2270849828","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36302.0","0.0"," ","City of Grand Haven DPW","45940"," ","43.0674428842","-86.2239656032","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36303.0","0.0"," ","City of Grand Haven DPW","45941"," ","43.0675180493","-86.2239546175","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36304.0","0.0"," ","City of Grand Haven DPW","45942"," ","43.0683467214","-86.223712342","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36305.0","0.0"," ","City of Grand Haven DPW","45943"," ","43.0684377139","-86.2237154136","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36306.0","0.0"," ","City of Grand Haven DPW","45944"," ","43.0684823662","-86.2228967842","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36307.0","0.0"," ","City of Grand Haven DPW","45945"," ","43.0650047737","-86.2247721872","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"36308.0","0.0"," ","City of Grand Haven DPW","45946"," ","43.0638464325","-86.2256068745","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
